Email Text,Label
"java for managers ! ! ! vince , durasoft ( who just taught the java class for our group ) offers a 3 - day short course in java for managers . details are below , if you are interested . - - stinson - - - - - - - - - - - - - - - - - - - - - - forwarded by stinson gibner / hou / ect on 04 / 16 / 2001 12 : 16 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" siva thiagarajan "" on 04 / 16 / 2001 11 : 25 : 50 am please respond to "" siva thiagarajan "" to : cc : subject : java for managers ! ! ! hi stinson , thanks for meeting with us on thursday . we enjoyed talking with you . as per our discussion , i have attached the course outline of java for managers along with this email . after our conversation with you we think this course may be a little bit heavy for your group . but we can definetly take it down to concepts level and make it appropriate for our audience . please review and let me know , if this course would be of value to you . this is a 3 day course and costs $ 11 , 000 ( maximum of 15 students ) . regards , - siva - oojavaformanagers . doc",0
empty,1
empty,0
"creditfixThank You,Your email address was obtained from a purchased 
list, Reference # 1320-15000.Â Â If you wish to unsubscribe from this list, please 
Click here and enter your 
name into the remove box. If you have previously 
unsubscribed and are still receiving this message, you may email our 
Abuse Control Center, 
or call 1-888-763-2497, or write us at: NoSpam, 6484 Coral Way, 
Miami, FL, 33155"".
Â© 2002 Web Credit Inc. All Rights Reserved.
",1
empty,1
"fw : ice copyright - - - - - - - - - - - - - - - - - - - - - - forwarded by tammie schoppe / hou / ect on 05 / 02 / 2001 05 : 09 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - from : torrey moorer / enron @ enronxgate on 05 / 02 / 2001 08 : 47 am to : savita puthigai / enron @ enronxgate , andy zipper / enron @ enronxgate cc : jennifer deboisblanc denny / enron @ enronxgate , michael bridges / enron @ enronxgate , tammie schoppe / hou / ect @ ect , kimberly hillis / enron @ enronxgate subject : fw : ice copyright fyi to all , ice has started printing copyright disclaimers on the spreadsheets from which we draw the information used in the daily ice comparison , so i wanted to forward a word of caution on releasing any of the information from the daily ice competitor reports externally . "" this material may not be reproduced or redistributed in whole or in part without the express prior written consent of , inc . ? copyright , inc . 2001 , all rights reserved . "" thanks , torrey - - - - - original message - - - - - from : motsinger , matt sent : wednesday , may 02 , 2001 8 : 27 am to : moorer , torrey subject : ice copyright this is now listed at the bottom of the market activity reports . this material may not be reproduced or redistributed in whole or in part without the express prior written consent of , inc . ? copyright , inc . 2001 , all rights reserved . matt motsinger enrononline 713 - 853 - 5221",0
"lim software upgrade notice all lim mimic & excel add - in users within enron , this past week lim software was upgraded to reflect lim latest versions . if you are experiencing problems with mimic or the xmim excel addin , please restart your machine for the latest changes to take effect , then follow the instructions for your specific application . mimic : under start > programs > business applications > lim , use the latest mimic version which is mimic 1 . 2 . 7 excel addin : please reinstall your add - in , running the xmim excel user ( installation ) under start > programs > business applications > lim if problems persist , please contact the enron - lim helpdesk at extension 33923 or 713 - 853 - 3923 .",0
empty,1
"hc collar valuation - update andrea , we computed the hc historical volatility for last 3 years , it is 47 . 2 % . using this volatility , the costless collar call strike is at 83 . 32 . zimin",0
"no accent allowed ! has anybody else seen a weird piece in a newspaper ( i read it sunday morning in the local gannett paper and promptly misplaced it ) about a measure taken by the greek mayor of a small massachusetts town with a very ethnically mixed population to prevent people with foreign accents to be employed as grade school teachers ? besides killing my own chances of ever teaching grade school over there , is this measure also nonsensical linguistically ? am i right in assuming that children do not typically get "" infected "" by foreign accents ? the exploits of my bilingual daughter were already mentioned on this list or around it , but her experience with english ( one of her two native languages ) pertains to my query . for the first 3 or 4 years of her life , her english exposure was primarily to my wife 's and my ( different ) foreign accents and our housekeeper / nanny who spoke rather a radical upper peninsula michigan dialect , complete with "" warsh "" for "" wash , "" etc . sarah never acquired any of that . to refocus the query , is it possible for a 5 - or 6 - year-old to be influenced by the foreign accent of his or her grade school teacher ? - - victor raskin raskin @ j . cc . purdue . edu professor of english and linguistics ( 317 ) 494-3782 chair , interdepartmental program in linguistics 494-3780 fax coordinator , natural language processing laboratory purdue university w . lafayette , in 47907 u . s . a .",0
"from brand names to generics , from overexpenditures to great sav . vings . with a tight budget , can you gain effective alleviations ? there are a lot of vvays to help you out . require quality curatives on mild to severepain , sleepingdisorder , menscare , womenscare , overvveight or other afflictions ? uncover the finest offerings . our medzone has a better option for sh . oppers . with our range of generic equivalent , it is easier to gain the mitigations . brovvse our collections if you do vvant to sa . ve on medicaments . the latest info . about the shipments will be shovvn in real . time . vov ! lead you to simple sav . vings . briar , whil their uprightness ; protesting that she was convinced of sailors having and nearly turning his back to them all , was engrossed by writing . e i was sent in to ge t my tea . when he was gone , m y mother as more worth and warmth than any other set of men in england ; ked me all about the day i 1 had had , and what 7 they had said and done . i men tioned what they had said a",1
"rtp project vince , targetted conference date is th - f june 21 - 22 at stanford . enclosed in the recent revision to what i sent before . great to meet you , hill - retail notes . rtf hillard g . huntington emf - an international forum on energy and environmental markets voice : ( 650 ) 723 - 1050 408 terman center fax : ( 650 ) 725 - 5362 stanford university email : hillh @ stanford . edu stanford , ca 94305 - 4026 emf website : http : / / www . stanford . edu / group / emf /",0
